"num" "sf" "shift" "Temp" "LM" "MW" "C" "N" "Rh" "O" "cansmi" "envlab" "ref"
"431" "LC2008-CMP544" "C52H45NO2P2Rh" "1010" 300 "toluene-d8" 880.772222000001 52 1 1 2 "C#NCc1ccc(cc1)[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(C#Cc1ccccc1)[O]=O" "C1P1P1C1O1" "L. Carlton, L. V. Mokoena and M. A. Fernandes, Inorg. Chem., 2008, 47, 8696."
"432" "LC2008-CMP545" "C41H43BN6PRh" "1423" 300 "CD2Cl2" 764.510581 41 6 1 0 "Cc1cc(n(n1)[B]([RhH](P(c1ccccc1)(c1ccccc1)c1ccccc1)C#Cc1ccccc1)(n1nc(cc1C)C)n1nc(cc1C)C)C" "B1H1C1P1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"433" "LC2008-CMP546" "C41H40BF3N6PRh" "1417" 300 "CD2Cl2" 818.4819706 41 6 1 0 "Fc1ccc(cc1)P([RhH]([B](n1nc(cc1C)C)(n1nc(cc1C)C)n1nc(cc1C)C)C#Cc1ccccc1)(c1ccc(cc1)F)c1ccc(cc1)F" "B1H1C1P1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"434" "LC2008-CMP547" "C34H35N4O4PRh" "2265" 298 "DCCl3" 697.545361 34 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(C#Cc1ccccc1)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"435" "LC2008-CMP548" "C21H25N5O4Rh" "2823" 298 "DCCl3" 514.3598 21 5 1 4 "O/N=C(/C(=N/O[Rh](N1=CC=CC=C1)(C#Cc1ccccc1)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1C1N1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"436" "LC2008-CMP549" "C18H26N4O4RhS" "2465" 298 "DCCl3" 497.39394 18 4 1 4 "O/N=C(/C(=N/O[Rh](S(C)C)(C#Cc1ccccc1)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1C1S1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"437" "LC2008-CMP557" "C40H44BN7O3PRh" "1730" 300 "CD2Cl2" 815.512721000001 40 7 1 3 "Cc1nn(cc1C)[B]([RhH](P(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)c1ccc(cc1)N(=O)O)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "H1C1P1B1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"438" "LC2008-CMP558" "C40H41BF3N7O3PRh" "1727" 300 "CD2Cl2" 869.484110600001 40 7 1 3 "Fc1ccc(cc1)P([RhH]([B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C)C(=O)c1ccc(cc1)N(=O)O)(c1ccc(cc1)F)c1ccc(cc1)F" "H1C1P1B1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"439" "LC2008-CMP559" "C20H34BIN6OPRh" "2945" 233 "CD2Cl2" 646.118291 20 6 1 1 "Cc1nn(cc1C)[B]([Rh](P(C)(C)C)(C(=O)C)I)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "I1C1P1B1" "V. Chauby, J.-C. Daran, C. Serra-Le Berre, F. Malbosc, P. Kalck, O. D. Gonzalez, C. E. Haslam and A. Haynes, Inorg. Chem., 2002, 41, 3280."
"440" "LC2008-CMP600" "C13H22ClN2Rh" "3165" 295 "C6D6" 344.68568 13 2 1 0 "CN(Cc1cccc(c1[Rh](Cl)C)CN(C)C)C" "C1C1Cl1" "A. A. H. van der Zeijden, G. van Koten, J. M. Ernsting, C. J. Elsevier, B. Krijnen and C. H. Stam, J. Chem. Soc. Dalton Trans., 1989, 317."
"441" "LC2008-CMP601" "C14H24ClN2Rh" "3163" 295 "C6D6" 358.71226 14 2 1 0 "CC[Rh](c1c(cccc1CN(C)C)CN(C)C)Cl" "C1C1Cl1" "A. A. H. van der Zeijden, G. van Koten, J. M. Ernsting, C. J. Elsevier, B. Krijnen and C. H. Stam, J. Chem. Soc. Dalton Trans., 1989, 317."
"442" "LC2008-CMP602" "C13H22IN2Rh" "3179" 295 "C6D6" 436.13715 13 2 1 0 "CN(Cc1cccc(c1[Rh](I)C)CN(C)C)C" "C1C1I1" "A. A. H. van der Zeijden, G. van Koten, J. M. Ernsting, C. J. Elsevier, B. Krijnen and C. H. Stam, J. Chem. Soc. Dalton Trans., 1989, 317."
"443" "LC2008-CMP603" "C14H24IN2Rh" "3201" 295 "C6D6" 450.16373 14 2 1 0 "CC[Rh](c1c(cccc1CN(C)C)CN(C)C)I" "C1C1I1" "A. A. H. van der Zeijden, G. van Koten, J. M. Ernsting, C. J. Elsevier, B. Krijnen and C. H. Stam, J. Chem. Soc. Dalton Trans., 1989, 317."
"444" "LC2008-CMP619" "C18H27Cl2OP2Rh" "499" 297 "C6D6" 495.165402 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(Cl)(Cl)C" "C1Cl1Cl1P1P1C1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"445" "LC2008-CMP620" "C18H27ClIOP2Rh" "194" 297 "C6D6" 586.616872 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(I)(Cl)C" "C1Cl1I1P1P1C1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"446" "LC2008-CMP621" "C18H27Br2OP2Rh" "351" 297 "C6D6" 584.067402 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(Br)(Br)C" "C1Br1Br1P1P1C1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"447" "LC2008-CMP622" "C18H27BrIOP2Rh" "267" 297 "C6D6" 631.067872 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(I)(Br)C" "C1Br1I1P1P1C1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"448" "LC2008-CMP623" "C18H27I2OP2Rh" "53" 297 "C6D6" 678.068342 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(I)(I)C" "C1I1I1P1P1C1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"449" "LC2008-CMP624" "C20H36BIN6OPRh" "1111" 233 "CD2Cl2" 648.134171 20 6 1 1 "[O]#C[Rh]([BH](n1nc(cc1C)C)(n1nc(cc1C)C)n1nc(cc1C)C)(P(C)(C)C)C.I" "B1C1C1P1" "V. Chauby, J.-C. Daran, C. Serra-Le Berre, F. Malbosc, P. Kalck, O. D. Gonzalez, C. E. Haslam and A. Haynes, Inorg. Chem., 2002, 41, 3280."
"450" "LC2008-CMP625" "C25H38BIN6OPRh" "1169" 233 "CD2Cl2" 710.203551 25 6 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)([BH](n1nc(cc1C)C)(n1nc(cc1C)C)n1nc(cc1C)C)C.I" "B1C1C1P1" "V. Chauby, J.-C. Daran, C. Serra-Le Berre, F. Malbosc, P. Kalck, O. D. Gonzalez, C. E. Haslam and A. Haynes, Inorg. Chem., 2002, 41, 3280."
"451" "LC2008-CMP626" "C27H33N4O4PRh" "2038" 298 "DCCl3" 611.454581 27 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)C)/C)\C" "O1O1C1P1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"452" "LC2008-CMP627" "C28H35N4O4PRh" "2033" 298 "DCCl3" 625.481161 28 4 1 4 "CC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"453" "LC2008-CMP628" "C29H37N4O4PRh" "2057" 298 "DCCl3" 639.507741 29 4 1 4 "CCC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"454" "LC2008-CMP629" "C29H37N4O4PRh" "2110" 298 "DCCl3" 639.507741 29 4 1 4 "CC([Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C)C" "O1O1P1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"455" "LC2008-CMP630" "C30H39N4O4PRh" "2048" 298 "DCCl3" 653.534321 30 4 1 4 "CCCC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1P1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"456" "LC2008-CMP631" "C30H39N4O4PRh" "2086" 298 "DCCl3" 653.534321 30 4 1 4 "CC(C[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C)C" "O1O1P1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"457" "LC2008-CMP632" "C30H39N4O4PRh" "2196" 298 "DCCl3" 653.534321 30 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(C(C)(C)C)O/N=C(/C(=N/O)/C)\C)/C)\C" "C1O1O1P1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"458" "LC2008-CMP633" "C30H39N4O5PRh" "2199" 298 "DCCl3" 669.533721 30 4 1 5 "OCC([Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C)(C)C" "O1O1P1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"459" "LC2008-CMP634" "C30H39N4O5PRh" "2212" 298 "DCCl3" 669.533721 30 4 1 5 "OCC([Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C)(C)C" "O1O1P1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"460" "LC2008-CMP635" "C32H41N4O4PRh" "2132" 298 "DCCl3" 679.571601 32 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(C1CCCCC1)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"461" "LC2008-CMP636" "C33H37N4O4PRh" "2066" 298 "DCCl3" 687.550541 33 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(Cc1ccccc1)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"462" "LC2008-CMP637" "C12H27N4O4PRh" "1927" 298 "DCCl3" 425.246441 12 4 1 4 "O/N=C(/C(=N/O[Rh](P(C)(C)C)(O/N=C(/C(=N/O)/C)\C)C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"463" "LC2008-CMP638" "C27H33N4O7PRh" "1928" 298 "DCCl3" 659.452781 27 4 1 7 "O/N=C(/C(=N/O[Rh](P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1)(O/N=C(/C(=N/O)/C)\C)C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"464" "LC2008-CMP639" "C13H29N4O4PRh" "1920" 298 "DCCl3" 439.273021 13 4 1 4 "O/N=C(/C(=N/O[Rh](P(C)(C)C)(O/N=C(/C(=N/O)/C)\C)CC)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"465" "LC2008-CMP640" "C28H35N4O7PRh" "1926" 298 "DCCl3" 673.479361 28 4 1 7 "CC[Rh](P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"466" "LC2008-CMP641" "C14H31N4O4PRh" "1933" 298 "DCCl3" 453.299601 14 4 1 4 "CCC[Rh](P(C)(C)C)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"467" "LC2008-CMP642" "C14H31N4O4PRh" "1969" 298 "DCCl3" 453.299601 14 4 1 4 "O/N=C(/C(=N/O[Rh](P(C)(C)C)(C(C)C)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"468" "LC2008-CMP643" "C15H33N4O4PRh" "2022" 298 "DCCl3" 467.326181 15 4 1 4 "O/N=C(/C(=N/O[Rh](P(C)(C)C)(C(C)(C)C)O/N=C(/C(=N/O)/C)\C)/C)\C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"469" "LC2008-CMP644" "C30H39N4O7PRh" "1968" 298 "DCCl3" 701.532521 30 4 1 7 "CC(C[Rh](P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C)C" "O1O1P1C1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"470" "LC2008-CMP655" "C9H19N4O5Rh" "2672" 298 "D2O" 366.17646 9 4 1 5 "O/N=C(/C(=N/O[Rh](O/N=C(/C(=N/O)/C)\C)([OH2])C)/C)\C" "O1O1C1O1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"471" "LC2008-CMP656" "C10H21N4O5Rh" "2656" 298 "D2O" 380.20304 10 4 1 5 "CC[Rh](O/N=C(/C(=N/O)/C)\C)(O/N=C(/C(=N/O)/C)\C)[OH2]" "O1O1C1O1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"472" "LC2008-CMP657" "C11H23N4O5Rh" "2665" 298 "D2O" 394.22962 11 4 1 5 "CCC[Rh](O/N=C(/C(=N/O)/C)\C)(O/N=C(/C(=N/O)/C)\C)[OH2]" "O1O1C1O1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"473" "LC2008-CMP658" "C11H23N4O5Rh" "2714" 298 "D2O" 394.22962 11 4 1 5 "CC([Rh](O/N=C(/C(=N/O)/C)\C)(O/N=C(/C(=N/O)/C)\C)[OH2])C" "O1O1O1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"474" "LC2008-CMP659" "C12H25N4O5Rh" "2681" 298 "D2O" 408.2562 12 4 1 5 "CCCC[Rh](O/N=C(/C(=N/O)/C)\C)(O/N=C(/C(=N/O)/C)\C)[OH2]" "O1O1C1O1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"475" "LC2008-CMP660" "C12H25N4O5Rh" "2712" 298 "D2O" 408.2562 12 4 1 5 "CC(C[Rh](O/N=C(/C(=N/O)/C)\C)(O/N=C(/C(=N/O)/C)\C)[OH2])C" "O1O1O1C1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"476" "LC2008-CMP661" "C12H25N4O6Rh" "2818" 298 "D2O" 424.2556 12 4 1 6 "O/N=C(/C(=N/O[Rh](OC(C)(C)C)(O/N=C(/C(=N/O)/C)\C)[OH2])/C)\C" "O1O1O1O1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"477" "LC2008-CMP662" "C20H27Cl2N3Rh" "3649" 298 "CD2Cl2" 483.25998 20 3 1 0 "CC(/N=C\C1=CC=CC(=N1[Rh](Cc1ccccc1)(Cl)Cl)/C=N/C(C)C)C" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"478" "LC2008-CMP663" "C26H27Br2N3Rh" "3366" 298 "CD2Cl2" 644.22618 26 3 1 0 "CC(c1ccc(cc1)C1=CC=N(C(=C1c1cccnc1)c1cccnc1)[Rh](Br)(Br)C)(C)C" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"479" "LC2008-CMP664" "C27H29Br2N3Rh" "3365" 298 "CD2Cl2" 658.25276 27 3 1 0 "CC[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"480" "LC2008-CMP665" "C29H33Br2N3Rh" "3380" 298 "CD2Cl2" 686.30592 29 3 1 0 "CCCC[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"481" "LC2008-CMP666" "C35H45Br2N3Rh" "3375" 298 "CD2Cl2" 770.465400000001 35 3 1 0 "CCCCCCCCCC[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"482" "LC2008-CMP667" "C28H29Br2N3Rh" "3533" 298 "CD2Cl2" 670.26346 28 3 1 0 "C=CC[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"483" "LC2008-CMP668" "C29H31Br2N3Rh" "3345" 298 "CD2Cl2" 684.29004 29 3 1 0 "CC(=C)C[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"484" "LC2008-CMP669" "C29H31Br2N3Rh" "3396" 298 "CD2Cl2" 684.29004 29 3 1 0 "C=CCC[Rh](N1=CC=C(C(=C1c1cccnc1)c1cccnc1)c1ccc(cc1)C(C)(C)C)(Br)Br" "N1Br1Br1C1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"485" "LC2008-CMP670" "C7H17N2O2RhS" "2214" 298 "DCCl3" 296.19258 7 2 1 2 "O/N=C(/C(=N/O[Rh](S(C)C)C)/C)\C" "O1C1S1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"486" "LC2008-CMP673" "C27H32ClN4O4PRh" "2082" 298 "DCCl3" 645.899641 27 4 1 4 "ClC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"487" "LC2008-CMP674" "C12H26ClN4O4PRh" "1948" 298 "DCCl3" 459.691501 12 4 1 4 "ClC[Rh](P(C)(C)C)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"488" "LC2008-CMP675" "C27H32BrN4O4PRh" "2075" 298 "DCCl3" 690.350641 27 4 1 4 "BrC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"489" "LC2008-CMP676" "C28H35N4O5PRh" "2067" 298 "DCCl3" 641.480561 28 4 1 5 "COC[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"490" "LC2008-CMP677" "C26H34N2O2PRhSi" "2169" 298 "DCCl3" 568.525121 26 2 1 2 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)C[Si](C)(C)C)/C)\C" "O1C1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"491" "LC2008-CMP680" "C14H22ClN5O4Rh" "2621" 298 "DCCl3" 462.71408 14 5 1 4 "ClC[Rh](N1=CC=CC=C1)(O/N=C(/C(=N/O)/C)\C)O/N=C(/C(=N/O)/C)\C" "O1O1C1N1" "F. Asaro, G. Costa, R. Dreos, G. Pellizer and W. von Philipsborn, J. Organomet. Chem., 1996, 513, 193."
"492" "LC2008-CMP681" "C14H22Cl3N3Rh" "3570" 298 "CD2Cl2" 441.60908 14 3 1 0 "ClC[Rh](N1=C(C=CC=C1/C=N/C(C)C)/C=N/C(C)C)(Cl)Cl" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"493" "LC2008-CMP682" "C20H30Cl3N3Rh" "3569" 298 "CD2Cl2" 521.7368 20 3 1 0 "ClC[Rh](N1=C(C=CC=C1/C=N/C1CCCCC1)/C=N/C1CCCCC1)(Cl)Cl" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"494" "LC2008-CMP683" "C16H26Cl3N3Rh" "4121" 298 "CD2Cl2" 469.66224 16 3 1 0 "ClC[Rh](N1=C(C=CC=C1/C=N/C(C)(C)C)/C=N/C(C)(C)C)(Cl)Cl" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"495" "LC2008-CMP684" "C20H18Cl3N3O2Rh" "3654" 298 "CD2Cl2" 541.64032 20 3 1 2 "ClC[Rh](N1=C(C=CC=C1/C=N/Oc1ccccc1)/C=N/Oc1ccccc1)(Cl)Cl" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"496" "LC2008-CMP685" "C22H22Cl3N3O2Rh" "3561" 298 "CD2Cl2" 569.69348 22 3 1 2 "ClC[Rh](N1=C(C=CC=C1/C(=N/Oc1ccccc1)/C)/C(=N/Oc1ccccc1)/C)(Cl)Cl" "Cl1Cl1C1N1" "B. C. de Pater, E. J. Zijp, H.-W. Frühauf, J. M. Ernsting, C. J. Elsevier, K. Vrieze, P. H. M. Budzelaar and A. W. Gal, Organometallics, 2004, 23, 269."
"497" "LC2008-CMP686" "C18H24ClF3IOP2Rh" "706" 297 "C6D6" 640.5882616 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(C(F)(F)F)(I)Cl" "C1Cl1I1P1C1P1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"498" "LC2008-CMP687" "C18H24BrF3IOP2Rh" "625" 297 "C6D6" 685.0392616 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(C(F)(F)F)(I)Br" "C1Br1I1P1C1P1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
"499" "LC2008-CMP688" "C18H24F3I2OP2Rh" "453" 297 "C6D6" 732.0397316 18 0 1 1 "[O]#C[Rh](P(c1ccccc1)(C)C)(P(c1ccccc1)(C)C)(C(F)(F)F)(I)I" "C1I1I1P1C1P1" "E. M. Hyde, J. D. Kennedy, B. L. Shaw and W. McFarlane, J. Chem. Soc. Dalton Trans., 1977, 1571."
